episode,scramble,solved,steps,reward,epsilon,solve_rate,avg_steps,avg_reward,total_solves,best_streak,tile_accuracy
16000,7,true,7,100.6500,0.201901,0.3300,18.60,31.8855,4101,7,0.3333
16010,7,true,1,100.0000,0.201699,0.3500,18.18,34.0128,4106,7,0.0000
16020,7,false,25,-0.8333,0.201497,0.3400,18.30,32.9915,4107,7,0.2500
16030,7,false,25,-2.5000,0.201316,0.3500,18.10,34.0125,4110,7,0.0833
16040,7,false,25,0.0000,0.201115,0.3200,19.18,30.7848,4114,7,0.2917
16050,7,false,25,-4.1667,0.200894,0.3000,19.36,28.6107,4116,7,0.1250
16060,7,false,25,-1.6667,0.200713,0.2900,19.54,27.5542,4118,7,0.2917
16070,7,false,25,-0.4167,0.200492,0.2800,19.58,26.5367,4120,7,0.4167
16080,7,false,25,1.2500,0.200292,0.2900,19.46,27.6247,4122,7,0.4167
16090,7,false,25,-2.0833,0.200112,0.2700,19.88,25.5973,4123,7,0.2083
16100,7,false,25,-2.5000,0.199892,0.2300,20.70,21.5697,4124,7,0.1250
16110,7,true,3,100.6333,0.199692,0.2000,21.30,18.3942,4126,7,0.3333
16120,7,false,25,-1.6667,0.199492,0.2100,21.12,19.2965,4128,7,0.2500
16130,7,false,25,-2.0833,0.199293,0.2200,20.92,20.3717,4132,7,0.1667
16140,7,false,25,2.0833,0.199094,0.2000,20.94,18.4468,4134,7,0.5000
16150,7,false,25,-1.2500,0.198894,0.2200,20.70,20.5437,4138,7,0.2917
16160,7,false,25,-5.4167,0.198696,0.2300,20.44,21.3957,4141,7,0.1667
16170,7,false,25,-1.6667,0.198497,0.2400,20.28,22.4252,4144,7,0.1667
16180,7,true,17,99.2333,0.198319,0.2600,20.02,24.4532,4148,7,0.3333
16190,7,true,1,100.0000,0.198100,0.2800,19.56,26.5637,4151,7,0.3333
16200,7,false,25,-0.0000,0.197902,0.3000,19.14,28.7285,4154,7,0.3333
16210,7,false,25,-2.0833,0.197705,0.2900,19.36,27.6305,4155,7,0.2083
16220,7,false,25,-1.2500,0.197507,0.2900,19.44,27.6642,4157,7,0.2083
16230,7,false,25,-1.6667,0.197310,0.2500,20.24,23.5385,4157,7,0.2500
16240,7,false,25,-3.3333,0.197132,0.2500,20.38,23.4287,4159,7,0.0417
16250,7,false,25,0.0000,0.196915,0.2200,20.84,20.3838,4160,7,0.3333
16260,7,false,25,-0.8333,0.196719,0.2100,21.02,19.4023,4162,7,0.1667
16270,7,true,15,98.6000,0.196522,0.2200,20.96,20.4718,4166,7,0.3333
16280,7,false,25,-1.2500,0.196325,0.2100,21.06,19.3692,4169,7,0.1667
16290,7,true,5,104.6000,0.196149,0.2200,20.94,20.4572,4173,7,1.0000
16300,7,false,25,-2.0833,0.195953,0.2300,20.78,21.4450,4177,7,0.1667
16310,7,false,25,-0.8333,0.195737,0.2500,20.34,23.4743,4180,7,0.2500
16320,7,false,25,-3.7500,0.195542,0.2500,20.26,23.5240,4182,7,0.0417
16330,7,false,25,-4.1667,0.195346,0.2900,19.56,27.6188,4186,7,0.1667
16340,7,false,25,-5.4167,0.195151,0.3200,18.96,30.8943,4191,7,0.1667
16350,7,false,25,-0.8333,0.194956,0.3300,18.74,31.8215,4193,7,0.2500
16360,7,true,5,98.7667,0.194781,0.3400,18.54,32.9258,4196,7,0.0000
16370,7,false,25,-1.2500,0.194566,0.3600,17.92,34.9815,4202,7,0.2917
16380,7,false,25,-2.9167,0.194372,0.3600,17.78,35.0997,4205,7,0.0833
16390,7,false,25,-5.4167,0.194197,0.3300,18.54,31.8540,4206,7,0.0417
16400,7,false,25,-5.8333,0.194003,0.3200,18.74,30.7580,4209,7,0.1667
16410,7,true,3,103.9667,0.193790,0.3500,18.16,34.0982,4215,7,0.3333
16420,7,false,25,-1.6667,0.193615,0.3700,17.92,36.1325,4219,7,0.1667
16430,7,true,5,100.4333,0.193422,0.3700,18.02,36.1350,4223,7,1.0000
16440,7,true,7,104.4000,0.193248,0.3600,18.20,35.1035,4227,7,1.0000
16450,7,false,25,-2.9167,0.193016,0.3700,18.00,36.2245,4230,7,0.0833
16460,7,true,3,103.5500,0.192823,0.3900,17.56,38.2830,4235,7,1.0000
16470,7,false,25,-4.1667,0.192630,0.3300,18.84,32.0198,4235,7,0.0417
16480,7,false,25,-4.5833,0.192438,0.3100,19.28,29.8738,4236,7,0.0000
16490,7,false,25,-2.9167,0.192245,0.3200,18.84,31.0188,4238,7,0.2083
16500,7,false,25,-3.3333,0.192053,0.3100,19.22,29.9465,4240,7,0.2500
16510,7,false,25,-2.0833,0.191861,0.2700,20.04,25.7605,4242,7,0.1250
16520,7,false,25,-0.8333,0.191670,0.2400,20.48,22.7135,4243,7,0.2500
16530,7,false,25,-7.0833,0.191497,0.2200,20.78,20.6982,4245,7,0.1667
16540,7,true,7,103.9833,0.191287,0.1900,21.32,17.4037,4246,7,0.3333
16550,7,false,25,-2.5000,0.191095,0.1800,21.58,16.2433,4248,7,0.1667
16560,7,false,25,-3.7500,0.190923,0.1500,22.24,13.1327,4250,7,0.1250
16570,7,false,25,-2.0833,0.190714,0.1900,21.44,17.2708,4254,7,0.2083
16580,7,true,3,104.3833,0.190542,0.2200,20.98,20.4823,4258,7,0.3333
16590,7,false,25,-1.6667,0.190371,0.2300,20.74,21.5073,4261,7,0.2083
16600,7,true,1,100.0000,0.190161,0.2400,20.30,22.5482,4264,7,0.3333
16610,7,false,25,-1.2500,0.189971,0.2500,20.04,23.4668,4267,7,0.1250
16620,7,false,25,-2.5000,0.189762,0.2600,19.80,24.4585,4269,7,0.1667
16630,7,false,25,-4.5833,0.189573,0.2500,19.90,23.3767,4270,7,0.2083
16640,7,false,25,-2.9167,0.189383,0.2800,19.30,26.5147,4274,7,0.2500
16650,7,false,25,-2.0833,0.189213,0.2800,19.20,26.6205,4276,7,0.1667
16660,7,true,5,105.0167,0.189005,0.2900,18.94,27.7517,4279,7,1.0000
16670,7,false,25,-5.4167,0.188816,0.2500,19.74,23.6385,4279,7,0.0833
16680,7,true,3,95.6333,0.188627,0.2700,19.22,25.5300,4285,7,0.0000
16690,7,false,25,-2.9167,0.188439,0.2800,19.04,26.5532,4289,7,0.1667
16700,7,true,5,104.6000,0.188250,0.3100,18.40,29.7702,4295,7,1.0000
16710,7,false,25,-4.1667,0.188062,0.3200,18.36,30.7627,4299,7,0.1250
16720,7,true,1,100.0000,0.187874,0.3400,17.92,32.8753,4303,7,0.3333
16730,7,false,25,-1.2500,0.187705,0.3800,17.04,37.1132,4308,7,0.3333
16740,7,true,3,103.5500,0.187499,0.3800,16.92,37.1668,4312,7,0.3333
16750,7,false,25,-3.3333,0.187311,0.3700,17.18,36.0023,4313,7,0.0833
16760,7,false,25,-2.0833,0.187124,0.3600,17.48,34.9963,4315,7,0.2500
16770,7,false,25,-5.8333,0.186937,0.4100,16.80,40.0568,4320,7,0.0833
16780,7,false,25,-2.0833,0.186750,0.3700,17.62,36.0792,4322,7,0.0833
16790,7,false,25,-2.0833,0.186582,0.3400,18.28,32.9977,4323,7,0.1667
16800,7,false,25,-5.0000,0.186396,0.3100,18.96,29.8725,4326,7,0.0417
16810,7,false,25,2.0833,0.186191,0.2900,19.36,27.9763,4328,7,0.4583
16820,7,false,25,-5.0000,0.186005,0.2900,19.48,27.8685,4332,7,0.2083
16830,7,false,25,-1.6667,0.185819,0.2800,19.68,26.8058,4336,7,0.2500
16840,7,false,25,-5.0000,0.185633,0.2700,19.94,25.7705,4339,7,0.1250
16850,7,false,25,-2.9167,0.185447,0.2800,19.76,27.0353,4341,7,0.1667
16860,7,true,3,102.3000,0.185281,0.2800,19.76,27.0062,4343,7,0.3333
16870,7,true,11,94.0000,0.185077,0.2600,19.90,24.9777,4346,7,0.3333
16880,7,true,13,97.1333,0.184910,0.2800,19.50,26.9697,4350,7,0.3333
16890,7,false,25,-2.0833,0.184707,0.2900,19.28,27.9927,4352,7,0.0417
16900,7,false,25,-1.2500,0.184522,0.2800,19.64,26.8640,4354,7,0.2917
16910,7,true,1,100.0000,0.184338,0.3100,18.94,29.8370,4359,7,0.3333
16920,7,false,25,0.4167,0.184154,0.2800,19.62,26.8910,4360,7,0.3333
16930,7,false,25,-0.4167,0.183970,0.2600,20.12,24.7765,4362,7,0.3750
16940,7,false,25,-1.6667,0.183822,0.2600,20.34,24.8128,4365,7,0.2500
16950,7,false,25,-4.1667,0.183602,0.2500,20.50,23.6042,4366,7,0.0000
16960,7,false,25,-0.8333,0.183455,0.2700,20.04,25.7188,4370,7,0.2917
16970,7,true,7,103.1500,0.183272,0.2700,19.92,25.7433,4373,7,0.3333
16980,7,true,3,104.8000,0.183089,0.2700,19.88,25.8557,4377,7,0.3333
16990,7,true,3,98.9667,0.182869,0.2800,19.64,26.9432,4380,7,0.0000
17000,7,false,25,-2.5000,0.182705,0.3000,19.14,29.1702,4384,7,0.2083
17010,7,true,7,104.8167,0.182504,0.2800,19.62,27.3035,4387,7,0.3333
17020,7,false,25,-2.5000,0.182321,0.2800,19.54,27.2115,4388,7,0.1250
17030,7,false,25,-3.7500,0.182139,0.2900,19.26,28.2405,4391,7,0.1250
17040,7,true,3,104.3833,0.181957,0.3000,18.82,29.2688,4395,7,0.3333
17050,7,false,25,-1.2500,0.181775,0.2900,19.04,28.3167,4395,7,0.3750
17060,7,false,25,-0.8333,0.181593,0.2600,19.66,25.1892,4396,7,0.2500
17070,7,true,9,103.3667,0.181412,0.2600,19.74,25.2770,4399,7,1.0000
17080,7,false,25,-2.5000,0.181231,0.2500,19.88,24.1245,4402,7,0.2083
17090,7,false,25,-0.0000,0.181049,0.2300,20.34,22.0807,4403,7,0.3333
17100,7,false,25,-0.8333,0.180905,0.2200,20.56,21.0202,4406,7,0.3750
17110,7,false,25,-4.1667,0.180688,0.2100,20.70,19.7593,4408,7,0.1667
17120,7,false,25,-1.2500,0.180507,0.2200,20.46,20.7052,4410,7,0.2917
17130,7,true,3,101.4667,0.180327,0.2200,20.50,20.7887,4413,7,0.3333
17140,7,false,25,-1.6667,0.180146,0.2000,20.96,18.7740,4415,7,0.1667
17150,7,true,7,101.9000,0.179966,0.2400,20.32,22.9003,4419,7,0.3333
17160,7,false,25,3.3333,0.179804,0.2600,19.98,24.9613,4422,7,0.6250
17170,7,false,25,-1.6667,0.179625,0.2600,19.96,24.8925,4425,7,0.3333
17180,7,false,25,-2.9167,0.179445,0.2800,19.66,27.0453,4430,7,0.0833
17190,7,false,25,-2.5000,0.179248,0.3000,19.18,29.0453,4433,7,0.0833
17200,7,false,25,-3.3333,0.179087,0.2900,19.30,27.9073,4435,7,0.1667
17210,7,false,25,-1.2500,0.178890,0.2900,19.28,27.9635,4437,7,0.2083
17220,7,true,1,100.0000,0.178711,0.3100,18.86,30.1783,4441,7,0.0000
17230,7,true,3,104.8000,0.178532,0.3200,18.64,31.2347,4445,7,0.3333
17240,7,true,5,98.7667,0.178354,0.3400,18.24,33.2267,4449,7,0.3333
17250,7,false,25,-4.5833,0.178176,0.3300,18.22,32.1818,4452,7,0.0833
17260,7,false,25,-2.0833,0.177997,0.3000,18.78,28.9645,4452,7,0.0833
17270,7,true,9,105.0333,0.177819,0.2900,19.08,27.8752,4454,7,1.0000
17280,7,false,25,-0.4167,0.177642,0.2600,19.70,24.7518,4456,7,0.3333
17290,7,true,13,96.7167,0.177464,0.2600,19.88,24.7713,4459,7,0.3333
17300,7,true,7,104.8167,0.177287,0.2700,19.74,25.9072,4462,7,1.0000
17310,7,false,25,-0.8333,0.177110,0.2900,19.32,28.0887,4466,7,0.2083
17320,7,true,7,104.4000,0.176950,0.2800,19.60,27.0513,4469,7,0.3333
17330,7,false,25,-2.5000,0.176756,0.2800,19.78,26.9958,4473,7,0.1250
17340,7,false,25,-3.7500,0.176579,0.2500,20.50,23.8583,4474,7,0.1250
17350,7,true,5,99.1833,0.176420,0.2700,20.12,25.9775,4479,7,0.0000
17360,7,false,25,-2.5000,0.176226,0.3000,19.56,29.1532,4482,7,0.2083
17370,7,true,3,99.8000,0.176068,0.3500,18.76,34.3298,4489,7,0.0000
17380,7,false,25,-2.5000,0.175874,0.3400,18.90,33.1982,4490,7,0.2083
17390,7,true,3,102.3000,0.175698,0.3400,18.74,33.2225,4493,7,0.3333
17400,7,false,25,-2.9167,0.175558,0.3400,18.64,33.2075,4496,7,0.1667
17410,7,true,5,104.6000,0.175347,0.3300,18.84,32.1948,4499,7,0.3333
17420,7,false,25,-0.4167,0.175207,0.3200,18.98,31.1673,4501,7,0.4167
17430,7,false,25,-5.0000,0.174997,0.2900,19.44,28.0350,4502,7,0.0000
17440,7,false,25,-3.3333,0.174822,0.3100,18.88,30.0930,4505,7,0.0417
17450,7,false,25,-2.0833,0.174647,0.2800,19.54,26.9990,4507,7,0.4167
17460,7,true,7,98.9833,0.174473,0.2700,19.72,25.9300,4509,7,0.3333
17470,7,true,7,105.2333,0.174298,0.2300,20.26,21.9512,4512,7,1.0000
17480,7,false,25,-2.0833,0.174124,0.2500,19.92,24.0538,4515,7,0.2083
17490,7,false,25,-1.2500,0.173967,0.2600,19.82,25.0898,4519,7,0.1667
17500,7,false,25,-3.3333,0.173776,0.2500,20.14,24.1110,4521,7,0.1667
17510,7,true,5,103.7667,0.173620,0.2500,20.16,24.0882,4524,7,0.3333
17520,7,false,25,-3.3333,0.173446,0.2700,19.70,26.1112,4528,7,0.1250
17530,7,false,25,-0.8333,0.173256,0.2600,19.90,25.0277,4528,7,0.2500
17540,7,false,25,-0.8333,0.173082,0.2500,20.16,24.1882,4530,7,0.3333
17550,7,false,25,-0.8333,0.172909,0.2700,19.76,26.2552,4534,7,0.2083
17560,7,false,25,-2.9167,0.172737,0.2700,19.76,26.2802,4536,7,0.0417
17570,7,true,5,103.7667,0.172581,0.2900,19.28,28.3593,4541,7,1.0000
17580,7,true,7,104.4000,0.172391,0.3100,18.94,30.6120,4546,7,1.0000
17590,7,true,3,102.3000,0.172219,0.3200,18.76,31.5310,4551,7,0.3333
17600,7,false,25,-0.8333,0.172047,0.3400,18.32,33.5562,4555,7,0.1667
17610,7,true,5,100.4333,0.171875,0.3500,18.10,34.5708,4559,7,1.0000
17620,7,false,25,-2.0833,0.171703,0.3200,18.72,31.4308,4560,7,0.2500
17630,7,false,25,-1.6667,0.171549,0.3400,18.24,33.5683,4562,7,0.4167
17640,7,false,25,-2.0833,0.171360,0.3500,18.04,34.4185,4565,7,0.2500
17650,7,false,25,-0.8333,0.171189,0.3400,18.22,33.4495,4568,7,0.2500
17660,7,false,25,-2.9167,0.171035,0.3200,18.60,31.2970,4568,7,0.1667
17670,7,false,25,-2.5000,0.170847,0.2900,19.28,28.1343,4570,7,0.0417
17680,7,true,1,100.0000,0.170676,0.2600,19.70,24.8893,4572,7,0.3333
17690,7,true,1,100.0000,0.170522,0.2300,20.20,21.7988,4574,7,0.0000
17700,7,false,25,-0.8333,0.170335,0.2100,20.56,19.7317,4576,7,0.4583
17710,7,false,25,-3.7500,0.170165,0.2000,20.86,18.5715,4579,7,0.0833
17720,7,true,1,100.0000,0.169995,0.2400,20.14,22.7600,4584,7,0.3333
17730,7,true,5,104.6000,0.169842,0.2400,20.20,22.7457,4586,7,1.0000
17740,7,false,25,-3.7500,0.169655,0.2500,19.94,23.8435,4590,7,0.1667
17750,7,false,25,-5.8333,0.169485,0.2600,19.68,24.7788,4594,7,0.2083
17760,7,true,3,100.6333,0.169350,0.3100,18.64,30.0712,4599,7,0.0000
17770,7,false,25,1.6667,0.169147,0.3200,18.36,31.1210,4602,7,0.5833
17780,7,false,25,-2.9167,0.168995,0.3100,18.64,30.0628,4603,7,0.0833
17790,7,false,25,-0.8333,0.168826,0.3300,18.28,32.2175,4607,7,0.3750
17800,7,true,7,99.4000,0.168640,0.3600,17.76,35.2558,4612,7,0.3333
17810,7,false,25,-1.2500,0.168471,0.3500,17.90,34.4283,4614,7,0.2500
17820,7,false,25,-2.9167,0.168303,0.3300,18.18,32.2900,4617,7,0.1250
17830,7,false,25,-2.0833,0.168135,0.3400,17.94,33.3567,4620,7,0.1667
17840,7,false,25,-0.8333,0.167984,0.3100,18.62,30.2648,4621,7,0.4167
17850,7,false,25,-2.5000,0.167799,0.3000,18.90,29.2358,4624,7,0.2917
17860,7,true,3,99.8000,0.167631,0.2700,19.52,26.0917,4626,7,0.3333
17870,7,false,25,-2.0833,0.167480,0.2600,19.76,24.9667,4628,7,0.4167
17880,7,true,3,102.7167,0.167296,0.2900,19.20,28.1507,4632,7,1.0000
17890,7,false,25,-2.9167,0.167129,0.2500,20.00,24.0542,4632,7,0.0833
17900,7,false,25,1.2500,0.166962,0.2100,20.72,20.0198,4633,7,0.4167
17910,7,false,25,-0.0000,0.166828,0.1900,21.12,17.7612,4633,7,0.3750
17920,7,false,25,-4.1667,0.166628,0.1900,21.28,17.9285,4636,7,0.0833
17930,7,false,25,-0.8333,0.166462,0.1700,21.74,15.8680,4637,7,0.2083
17940,7,false,25,-0.8333,0.166295,0.1900,21.34,18.0225,4640,7,0.3333
17950,7,false,25,-3.3333,0.166129,0.1900,21.34,18.0225,4643,7,0.1667
17960,7,false,25,-4.5833,0.165963,0.2100,20.92,19.9832,4647,7,0.3333
17970,7,false,25,-2.0833,0.165814,0.2100,20.86,20.0808,4649,7,0.2083
17980,7,false,25,1.6667,0.165648,0.1800,21.42,17.0177,4650,7,0.5833
17990,7,false,25,-2.5000,0.165466,0.2100,20.80,19.9452,4653,7,0.1250
18000,7,false,25,-2.5000,0.165301,0.2200,20.66,21.0185,4655,7,0.1667
18010,7,false,25,-1.2500,0.165152,0.2400,20.24,23.2667,4657,7,0.2083
18020,7,false,25,-0.8333,0.164970,0.2600,19.70,25.3102,4662,7,0.2500
18030,7,true,3,102.7167,0.164805,0.3000,18.76,29.3748,4667,7,1.0000
18040,7,false,25,-2.9167,0.164641,0.3000,18.68,29.2078,4670,7,0.1250
18050,7,false,25,-5.8333,0.164476,0.3100,18.46,30.3017,4674,7,0.1667
18060,7,false,25,-3.7500,0.164328,0.3100,18.50,30.3227,4678,7,0.2083
18070,7,false,25,-0.8333,0.164147,0.3200,18.30,31.2395,4681,7,0.2083
18080,7,false,25,1.2500,0.163983,0.3500,17.62,34.2813,4685,7,0.4167
18090,7,false,25,4.1667,0.163819,0.3300,18.06,32.3478,4686,7,0.7917
18100,7,false,25,-0.0000,0.163656,0.3300,17.98,32.2308,4688,7,0.4583
18110,7,false,25,-0.8333,0.163492,0.3300,18.02,32.1935,4690,7,0.5000
18120,7,false,25,0.4167,0.163329,0.3200,18.18,31.1473,4694,7,0.4167
18130,7,true,1,100.0000,0.163165,0.2900,18.86,28.0555,4696,7,1.0000
18140,7,false,25,-2.5000,0.163002,0.2900,19.04,28.1542,4699,7,0.2083
18150,7,false,25,-6.2500,0.162839,0.2700,19.44,26.0788,4701,7,0.0833
18160,7,true,5,103.7667,0.162693,0.2500,19.86,24.0890,4703,7,0.3333
18170,7,true,3,98.1333,0.162530,0.2700,19.56,26.1502,4708,7,0.0000
18180,7,false,25,-6.2500,0.162352,0.2700,19.60,26.0170,4712,7,0.0833
18190,7,true,5,103.7667,0.162189,0.2900,19.20,28.0673,4715,7,0.3333
18200,7,false,25,-1.6667,0.162027,0.2800,19.42,26.9985,4716,7,0.1250
18210,7,false,25,-2.0833,0.161881,0.2900,19.18,27.9985,4719,7,0.2500
18220,7,true,13,104.6333,0.161720,0.2800,19.50,26.9405,4722,7,1.0000
18230,7,true,5,96.6833,0.161542,0.2900,19.38,27.9368,4725,7,0.0000
18240,7,false,25,-2.5000,0.161397,0.2800,19.46,26.8237,4727,7,0.1667
18250,7,false,25,1.6667,0.161235,0.2700,19.70,25.8445,4728,7,0.4167
18260,7,false,25,-3.3333,0.161074,0.2900,19.26,27.8697,4732,7,0.0833
18270,7,false,25,0.4167,0.160913,0.2700,19.54,25.8730,4735,7,0.4167
18280,7,false,25,-2.0833,0.160736,0.2600,19.90,24.8777,4738,7,0.2083
18290,7,false,25,-3.7500,0.160575,0.2600,19.90,24.8818,4741,7,0.2083
18300,7,false,25,-5.4167,0.160415,0.2700,19.74,25.9280,4743,7,0.0000
18310,7,false,25,-2.5000,0.160255,0.2600,19.92,24.9048,4745,7,0.1667
18320,7,true,5,104.6000,0.160094,0.3000,19.04,28.9802,4752,7,1.0000
18330,7,false,25,-2.9167,0.159934,0.2800,19.42,27.0443,4753,7,0.2083
18340,7,false,25,-2.0833,0.159775,0.3100,18.92,30.0973,4758,7,0.2083
18350,7,false,25,-5.8333,0.159615,0.3200,18.70,30.9162,4760,7,0.0000
18360,7,true,5,101.2667,0.159471,0.3100,18.88,30.0013,4763,7,0.3333
18370,7,false,25,-3.3333,0.159328,0.2900,19.36,27.9680,4764,7,0.1250
18380,7,true,5,100.4333,0.159137,0.2900,19.40,28.0515,4767,7,1.0000
18390,7,false,25,-2.5000,0.158994,0.2900,19.50,27.9790,4770,7,0.1250
18400,7,false,25,-3.3333,0.158819,0.2800,19.68,26.9267,4771,7,0.0000
18410,7,false,25,-2.0833,0.158692,0.2900,19.70,27.8548,4774,7,0.1667
18420,7,true,3,101.4667,0.158501,0.2600,20.32,24.7315,4778,7,0.3333
18430,7,true,5,105.4333,0.158359,0.2600,20.32,24.6023,4779,7,0.3333
18440,7,false,25,-1.6667,0.158185,0.2200,20.98,20.4907,4780,7,0.2083
18450,7,false,25,-1.2500,0.158042,0.2300,20.72,21.6510,4783,7,0.2917
18460,7,true,1,100.0000,0.157869,0.2400,20.54,22.5492,4787,7,0.3333
18470,7,true,5,105.4333,0.157727,0.2900,19.58,27.7668,4793,7,0.3333
18480,7,false,25,-0.0000,0.157569,0.3100,19.16,29.8775,4798,7,0.3333
18490,7,false,25,-4.1667,0.157396,0.2900,19.40,27.8057,4799,7,0.1250
18500,7,true,7,104.8167,0.157238,0.3000,19.22,28.9163,4801,7,0.3333
18510,7,false,25,-3.7500,0.157097,0.2800,19.42,26.8693,4802,7,0.0833
18520,7,true,3,99.8000,0.156924,0.2700,19.66,25.8193,4805,7,0.3333
18530,7,false,25,-1.2500,0.156767,0.2700,19.68,25.7548,4806,7,0.3750
18540,7,false,25,-4.5833,0.156611,0.2800,19.46,26.8987,4808,7,0.0000
18550,7,false,25,-1.2500,0.156470,0.2900,19.28,27.9218,4812,7,0.2500
18560,7,false,25,1.6667,0.156313,0.2900,19.28,28.0135,4816,7,0.4167
18570,7,false,25,-2.5000,0.156173,0.2900,19.22,27.9445,4822,7,0.0833
18580,7,false,25,-2.5000,0.155985,0.2800,19.26,26.8020,4826,7,0.1667
18590,7,false,25,-3.3333,0.155845,0.3100,18.70,29.9568,4830,7,0.1667
18600,7,true,3,100.6333,0.155674,0.3200,18.50,30.9112,4833,7,0.3333
18610,7,false,25,-1.6667,0.155534,0.3300,18.38,32.0992,4835,7,0.2083
18620,7,false,25,-4.5833,0.155409,0.3400,18.20,33.1307,4839,7,0.2083
18630,7,false,25,-2.5000,0.155207,0.3900,17.12,38.4770,4845,7,0.0833
18640,7,false,25,-3.3333,0.155068,0.3900,17.16,38.4522,4847,7,0.2083
18650,7,false,25,-2.0833,0.154897,0.3600,17.76,35.3058,4848,7,0.2500
18660,7,false,25,-2.9167,0.154773,0.3500,18.00,34.2392,4851,7,0.1667
18670,7,true,3,99.8000,0.154588,0.3200,18.60,31.0803,4854,7,0.0000
18680,7,false,25,-5.4167,0.154433,0.2800,19.42,26.9235,4854,7,0.0417
18690,7,false,25,-2.0833,0.154279,0.2900,19.20,27.9215,4859,7,0.1250
18700,7,false,25,-3.7500,0.154140,0.3100,18.96,30.0433,4864,7,0.0417
18710,7,true,5,98.7667,0.153971,0.3300,18.46,31.9370,4868,7,0.3333
18720,7,false,25,-1.6667,0.153817,0.3100,18.80,29.8843,4870,7,0.2083
18730,7,true,3,104.8000,0.153663,0.2900,19.20,27.7590,4874,7,0.3333
18740,7,false,25,-1.6667,0.153509,0.3200,18.54,30.7238,4879,7,0.2083
18750,7,true,11,96.5000,0.153356,0.3600,17.74,34.6328,4884,7,0.3333
18760,7,false,25,-2.0833,0.153218,0.3500,17.98,33.5287,4886,7,0.1250
18770,7,true,5,104.6000,0.153080,0.3300,18.40,31.4763,4887,7,0.3333
18780,7,false,25,-3.3333,0.152897,0.3300,18.40,31.4513,4887,7,0.1250
18790,7,false,25,-1.2500,0.152774,0.3200,18.68,30.4015,4891,7,0.3333
18800,7,false,25,-3.7500,0.152606,0.3000,18.90,28.3025,4894,7,0.1250
18810,7,true,7,98.9833,0.152454,0.3000,18.94,28.2693,4898,7,0.0000
18820,7,false,25,-2.9167,0.152286,0.3000,19.10,28.2950,4900,7,0.3750
18830,7,true,1,100.0000,0.152134,0.3200,18.70,30.2495,4906,7,0.3333
18840,7,false,25,-3.7500,0.152012,0.3000,19.10,28.2658,4909,7,0.1250
18850,7,true,7,105.2333,0.151860,0.3100,18.96,29.5683,4915,7,1.0000
18860,7,false,25,-2.9167,0.151693,0.3000,19.08,28.5678,4916,7,0.1250
18870,7,true,1,100.0000,0.151527,0.3200,18.64,30.7097,4919,7,0.0000
18880,7,true,3,99.8000,0.151375,0.3600,18.02,34.9215,4923,7,0.3333
18890,7,false,25,-1.2500,0.151224,0.3500,18.14,33.9960,4926,7,0.1250
18900,7,true,11,99.0000,0.151088,0.3400,18.42,32.9587,4928,7,0.3333
18910,7,false,25,-1.6667,0.150937,0.3100,19.02,29.8623,4929,7,0.2083
18920,7,false,25,-2.5000,0.150771,0.3000,19.10,28.7158,4930,7,0.1667
18930,7,false,25,-4.5833,0.150620,0.2500,20.18,23.5903,4931,7,0.0000
18940,7,false,25,-3.3333,0.150485,0.2400,20.38,22.5027,4933,7,0.0833
18950,7,false,25,-2.0833,0.150334,0.2100,21.00,19.4002,4936,7,0.2083
18960,7,true,21,97.1667,0.150169,0.2400,20.54,22.4950,4940,7,0.3333
18970,7,false,25,-1.6667,0.150049,0.2400,20.60,22.5057,4943,7,0.4583
18980,7,false,25,-1.2500,0.149869,0.2200,20.82,20.3983,4945,7,0.1667
18990,7,false,25,-1.6667,0.149719,0.1900,21.44,17.1542,4945,7,0.2083
19000,7,true,5,101.2667,0.149569,0.2200,20.90,20.2862,4950,7,0.0000
19010,7,false,25,-3.3333,0.149420,0.2100,21.10,19.3235,4950,7,0.0000
19020,7,true,9,104.6167,0.149271,0.2200,20.92,20.5967,4952,7,1.0000
19030,7,true,3,100.6333,0.149121,0.2400,20.50,22.6865,4955,7,0.3333
19040,7,false,25,-2.0833,0.148972,0.2200,20.96,20.6885,4955,7,0.0417
19050,7,false,25,-1.6667,0.148823,0.2100,21.08,19.6672,4957,7,0.2917
19060,7,true,5,104.1833,0.148675,0.2000,21.10,18.6683,4960,7,0.3333
19070,7,false,25,-2.9167,0.148526,0.2000,21.20,18.4875,4963,7,0.0417
19080,7,false,25,-0.4167,0.148378,0.1900,21.40,17.4498,4964,7,0.2500
19090,7,true,3,100.6333,0.148244,0.2400,20.52,22.6720,4969,7,0.3333
19100,7,false,25,-2.9167,0.148096,0.2300,20.54,21.5398,4973,7,0.2083
19110,7,true,3,104.3833,0.147933,0.2700,19.82,25.7658,4977,7,0.3333
19120,7,false,25,-3.3333,0.147800,0.2800,19.70,26.6455,4980,7,0.0000
19130,7,true,9,104.2000,0.147637,0.2800,19.72,26.6977,4983,7,1.0000
19140,7,false,25,-2.5000,0.147490,0.3000,19.40,28.7108,4985,7,0.1667
19150,7,false,25,-3.3333,0.147342,0.3100,19.18,29.6880,4988,7,0.0000
19160,7,false,25,-2.0833,0.147195,0.3200,19.00,30.6945,4992,7,0.3750
19170,7,false,25,-3.3333,0.147048,0.3100,19.08,29.7980,4994,7,0.0833
19180,7,true,3,99.3833,0.146916,0.3300,18.68,31.9317,4997,7,0.3333
